date,type,amount,currency,account,to_account,category,comment,uid
2025-08-17,Expense,310.00,RUB,Тинькофф,,Продукты,,9081c140-ee4a-432f-b3ed-9ef6e5e77655
2025-08-18,Expense,1820.00,RUB,Тинькофф,,Хозтовары,,8a1f03e0-11f1-4a98-857f-6522690b3ae3
2025-08-18,Expense,320.00,RUB,Тинькофф,,Хозтовары,,9b0af444-3e6d-4807-bada-fb84f2920e75
2025-08-18,Expense,445.00,RUB,Тинькофф,,,,887969c4-c3ac-4eaf-9b83-17f9952f6027
2025-08-18,Expense,70.00,RUB,Тинькофф,,Хозтовары,,1544147c-8b40-4d87-8da6-6daf77ac7648
2025-08-18,Expense,150.00,RUB,Тинькофф,,Продукты,,fb532aac-8e19-4044-aebe-73564676dc40
2025-08-18,Income,1380.00,RUB,Тинькофф,,Продал,,9b943518-0051-4ceb-b1b5-4e518a5a7495
2025-08-18,Expense,404.00,RUB,Тинькофф,,Хозтовары,,0ffdac1c-8b97-43ec-89cb-9852384f623a
2025-08-18,Expense,1280.00,RUB,Тинькофф,,Подписки,,f3e5a70a-d80e-4136-8cc0-9a84d6debb6e
2025-08-18,Transfer,320.00,RUB,Степа,Тинькофф,,,41ca3958-eabf-4f52-8f00-b1422588ea88
2025-08-19,Expense,800.00,RUB,Накопительный сбер,,Документы,,4d0cb8f9-b2e8-4a20-95a6-e41483ed01dc
2025-08-19,Expense,120.00,RUB,Тинькофф,,Продукты,,11aeee9e-91e7-466a-9d17-cb1475c1ca54
2025-08-19,Expense,1364.00,RUB,Степа,,Хозтовары,,98caa606-5d02-4312-a8ed-3e8daf564d21
2025-08-19,Expense,99.00,RUB,Тинькофф,,Подписки,,0f68838f-d6e4-42e1-a60a-71397aacbe03
2025-08-19,Expense,1000.00,RUB,Налик,,Стрижка и тп,,2122f577-b661-4690-99c2-5bf72d8987fe
2025-08-19,Income,1820.00,RUB,Тинькофф,,Продал,,f9a13147-8260-4d0b-8f51-2649a32e9372
2025-08-19,Expense,1800.00,RUB,Накопительный сбер,,Досуг,,6d403554-02ad-4c74-afec-68a6392e4c95
2025-08-19,Expense,1660.00,RUB,Тинькофф,,Топливо,,002539a6-72c3-4d70-a4ca-4222123a75f2
2025-08-19,Transfer,1300.00,RUB,Накопительный сбер,Степа,,,472a622a-c0e6-40f7-b505-e3f59e34dc42
2025-08-20,Expense,1050.00,RUB,Накопительный сбер,,Дом,,093e1e4e-acc1-4f02-9b1e-7342be4ed31a
2025-08-20,Expense,100.00,RUB,Тинькофф,,Продукты,,6c2790ea-c49e-46f8-8178-6559b0f66f46
2025-08-20,Expense,140.00,RUB,Тинькофф,,Продукты,,b7629bd1-21c5-4220-baee-3d9865ef1525
2025-08-21,Expense,200.00,RUB,Тинькофф,,Банковские услуги,,b9082898-1442-434f-82e4-c1c85499f260
2025-08-21,Expense,340.00,RUB,Тинькофф,,Продукты,,a240f39c-5ebd-47f0-b6ff-00a22e966d0f
2025-08-22,Expense,425.00,RUB,Тинькофф,,Кафе,,cb96f811-68cb-4e7f-9013-fb4024f6c8fc
2025-08-22,Expense,70.00,RUB,Тинькофф,,Продукты,,ae808efc-79fd-4d12-9de1-4c96aa2e751c
2025-08-22,Expense,250.00,RUB,Тинькофф,,Продукты,,486c4008-b5e3-4876-95e1-1a31ea5cccde
2025-08-22,Expense,105.00,RUB,Тинькофф,,Хозтовары,,731c675f-80a2-4e58-9941-359b7f2a46b5
2025-08-22,Expense,130.00,RUB,Тинькофф,,Продукты,,4283526e-5e3e-48e3-bcfd-6947af4762ed
2025-08-22,Transfer,1000.00,RUB,Подушка,Тинькофф,,,e43442ca-5017-47da-93a3-7f3ca8ae865c
2025-08-23,Expense,332.00,RUB,Тинькофф,,Связь и интернет,,19398aa0-4267-432d-8270-7a4e12c41f9e
2025-08-23,Expense,360.00,RUB,Тинькофф,,Продукты,,e19bcbde-a607-48b0-b175-6088bc25a035
2025-08-23,Expense,40.00,RUB,Тинькофф,,Продукты,,d67cf9a2-2ac4-4d06-be9b-8a93a899f981
2025-08-23,Expense,180.00,RUB,Тинькофф,,Продукты,,68f0bfa8-1ccb-491f-a8bb-2ca8a174c717
2025-08-23,Transfer,1000.00,RUB,Газпромбанк,Тинькофф,,,b105f878-1c87-44f3-9b01-49bd5e264c63
2025-08-24,Expense,190.00,RUB,Тинькофф,,Продукты,,e594b9d6-a76c-4fe2-8789-7848f0e0b0bd
2025-08-24,Expense,60.00,RUB,Тинькофф,,Продукты,,6c8b6a1b-073a-47c1-ba69-9ab382f7b4fc
2025-08-25,Expense,2000.00,RUB,Газпромбанк,,Дом,,b27eb941-b6bf-49f8-b3ec-1e6f2cbdb28a
2025-08-25,Income,15108.00,RUB,Степа,,Пенсия,,07b780f7-ed76-4392-b251-c06ce5b49ed3
2025-08-25,Expense,17000.00,RUB,Степа,,Долги,,6c0a7147-462b-4e68-9776-e05cec70e728
2025-08-25,Expense,230.00,RUB,Налик,,,,8b8069bb-2887-4486-a538-ee4dd975c3d1
2025-08-25,Expense,145.00,RUB,Степа,,Продукты,,29a3ab86-7e86-4925-8296-19c047e41b31
2025-08-25,Income,1820.00,RUB,Тинькофф,,Продал,,217b1e58-5649-4b77-a1e6-12109f680d0e
2025-08-25,Expense,338.00,RUB,Тинькофф,,Подарки,,40c75448-29b3-4122-a4aa-960b08dc910f
2025-08-25,Transfer,2000.00,RUB,Газпромбанк,Степа,,,e0b0b660-d48c-467f-8d95-2066cb89bffb
2025-08-25,Transfer,300.00,RUB,Налик,Степа,,,0d25aef7-fe79-4148-8950-cdc35b291da4
2025-08-26,Expense,170.00,RUB,Тинькофф,,Продукты,,321d3657-277e-45e9-baaf-c72fa2d3f947
2025-08-26,Expense,370.00,RUB,Тинькофф,,Продукты,,c96f77de-4ceb-4d5b-8192-6ad599778750
2025-08-26,Expense,40.00,RUB,Тинькофф,,Продукты,,6fc198fa-fd97-43a7-97d5-1ed23c375d83
2025-08-27,Expense,99.00,RUB,Степа,,Банковские услуги,,0cb0d139-a94c-49eb-8b66-92a85609c465
2025-08-27,Income,25349.00,RUB,Степа,,Стипендия,,f038fe6f-3112-46d8-a95b-3cdd1e28ae20
2025-08-27,Income,19833.00,RUB,Степа,,Стипендия,,05ca2605-72b5-4a04-96fc-d93fbe0d8f0a
2025-08-27,Expense,11630.00,RUB,Степа,,Долги,,df92e41e-f238-4364-8923-2c72c36ae76e
2025-08-27,Expense,5000.00,RUB,Степа,,Долги,,4bb3985a-25af-4532-b746-e7f21e6ab9db
2025-08-27,Expense,3500.00,RUB,Степа,,Долги,,a9b4f4e2-0f08-4a67-9bbc-6cab08fc3de0
2025-08-27,Expense,5000.00,RUB,Тинькофф,,Долги,,5365d676-de61-4733-bef7-dff50fc8dcf5
2025-08-27,Expense,149.00,RUB,Тинькофф,,Подписки,,7e298445-da8e-43e9-8a35-35bf60123c23
2025-08-27,Expense,330.00,RUB,Тинькофф,,Кафе,,d56e25f9-8e0b-459a-a19b-fa26e8c9691c
2025-08-27,Expense,470.00,RUB,Тинькофф,,Такси,,0b76d527-892e-4375-aeb8-0e89fa6b4c4d
2025-08-27,Expense,210.00,RUB,Тинькофф,,Продукты,,348f10b1-f2c6-4016-99e2-b4e6ab2e445e
2025-08-27,Expense,240.00,RUB,Тинькофф,,Продукты,,4040ce63-1871-4f7e-85c3-7e49b377da03
2025-08-27,Transfer,5000.00,RUB,Степа,Накопительный сбер,,,14301c50-0088-4346-b6db-18449891c1d3
2025-08-27,Transfer,20000.00,RUB,Степа,Тинькофф,,,21c2197c-910a-4485-9bae-059e83ae8702
2025-08-27,Transfer,10000.00,RUB,Тинькофф,Подушка,,,9fa852d4-434b-49c2-8c61-3bb25ac112eb
2025-08-28,Expense,500.00,RUB,Тинькофф,,Энергосы,,144436bc-3a7a-4cd1-90c2-51198957f104
2025-08-28,Expense,130.00,RUB,Тинькофф,,Продукты,,6db2fb03-2bdc-43c1-9853-ffe217049db3
2025-08-28,Expense,521.00,RUB,Тинькофф,,Продукты,,3573bdd5-03a0-4491-9064-1d5dd18b64a3
2025-08-28,Expense,340.00,RUB,Тинькофф,,Такси,,43733e80-85fd-44a3-8c53-ad025bca39b4
2025-08-28,Expense,10000.00,RUB,Газпромбанк,,Машина,,89092167-7cc3-4e47-bbb5-3a2f21f7920f
2025-08-28,Expense,40.00,RUB,Тинькофф,,Продукты,,e9b2a987-3d8a-4296-8fd7-4889a8a5d1e2
2025-08-28,Expense,939.00,RUB,Тинькофф,,Хозтовары,,fae6621b-9ce4-49e5-9257-d78120b9c78d
2025-08-29,Expense,130.00,RUB,Тинькофф,,Продукты,,f86dea68-4697-4669-b284-930902b1c4d2
2025-08-29,Expense,450.00,RUB,Тинькофф,,Связь и интернет,,efb69020-5850-40cd-b9e6-c5d521c0211a
2025-08-29,Expense,420.00,RUB,Тинькофф,,Кафе,,48edcca8-6b28-4154-b282-df7b326bc5d8
2025-08-29,Expense,125.00,RUB,Степа,,Самокат,,8b472946-a5b4-4915-bcc7-01ad4e1c2e73
2025-08-29,Transfer,5000.00,RUB,Подушка,Тинькофф,,,eabbf524-06f2-4fd6-aa37-2ba5ff57b8d3
2025-08-30,Expense,160.00,RUB,Тинькофф,,Хозтовары,,3764dede-28fa-493c-a380-4ecba984814c
2025-08-30,Expense,290.00,RUB,Тинькофф,,Продукты,,fc8d5360-cb63-485b-924d-b9ea8039891c
2025-08-30,Expense,410.00,RUB,Тинькофф,,Продукты,,aa13e95e-047f-4f68-ae2d-fcae94fe1d69
2025-08-30,Expense,250.00,RUB,Тинькофф,,Продукты,,4c83a3a9-8875-40f0-908b-da6f38db3e77
2025-08-30,Income,10.00,RUB,Степа,,Кэшбэк,,93507a87-b866-497e-a6e0-3672e8d6034c
2025-08-30,Expense,99.00,RUB,Степа,,Банковские услуги,,83f27786-0da6-407c-89a7-7c98aea2fb3f
2025-08-31,Expense,220.00,RUB,Тинькофф,,Продукты,,5b065175-2b53-475e-a12e-381c3f766662
2025-08-31,Expense,180.00,RUB,Тинькофф,,Продукты,,9d21ed08-2d07-4040-9b04-0b9f72559a45
2025-08-31,Expense,120.00,RUB,Тинькофф,,Продукты,,1b4381bc-3c37-4669-aa2b-9bff83bd8457
2025-08-31,Expense,130.00,RUB,Тинькофф,,Продукты,,066a3daf-4bfc-47da-a334-d9bd6dea0e4a
2025-08-31,Expense,30.00,RUB,Тинькофф,,Дом,,dbbff3e8-944e-4646-a7ec-ff5ead44e446
2025-09-01,Income,527.00,RUB,Степа,,Зарплата,,0594f1d1-cbaf-4d70-a6c7-06d68bbd137d
2025-09-01,Expense,140.00,RUB,Тинькофф,,Кафе,,4c15f60d-56a4-46cf-be76-25605172a86d
2025-09-01,Expense,40.00,RUB,Тинькофф,,Продукты,,f00bef25-a099-4882-8a5c-b803bce901c0
2025-09-01,Expense,300.00,RUB,Тинькофф,,Продукты,,7bbd29df-5acd-41d1-9d38-a27633220b2d
2025-09-02,Expense,140.00,RUB,Тинькофф,,Кафе,,689f39a9-4ab5-4c13-ab71-c805fcdc7e44
2025-09-03,Expense,180.00,RUB,Тинькофф,,Кафе,,5bed36a2-8fd3-44aa-b5ed-27fcd6b01fbe
2025-09-03,Expense,110.00,RUB,Тинькофф,,Хозтовары,,943593b6-137c-46d3-bdd6-04da0d4b954d
2025-09-04,Expense,230.00,RUB,Тинькофф,,Кафе,,4950bf21-db36-41be-962b-4de0346ffacc
2025-09-04,Expense,300.00,RUB,Тинькофф,,Продукты,,5a418760-c951-4607-ae00-0cfe9dc3fd03
2025-09-05,Expense,100.00,RUB,Степа,,Дом,,b4497fc7-48d7-4d61-9a3a-0a0cbd0968f9
2025-09-05,Expense,330.00,RUB,Тинькофф,,Кафе,,6f02fed7-3e00-424c-a76e-4f25afbb41ba
2025-09-05,Expense,130.00,RUB,Тинькофф,,Продукты,,5d94a853-a6da-46ad-b790-4141c1175ea7
2025-09-05,Expense,40.00,RUB,Тинькофф,,Продукты,,509072e8-400c-4f0f-ba8b-c90289ad273f
2025-09-05,Expense,260.00,RUB,Тинькофф,,Продукты,,1490c1cb-137d-418b-b3e3-d6e171a8dd20
2025-09-06,Expense,380.00,RUB,Тинькофф,,Продукты,,2a50466e-ff51-43f4-95fa-396afcce4ca7
2025-09-06,Expense,60.00,RUB,Тинькофф,,Продукты,,f6f5fd07-d32e-49d8-9fbe-8245f98582de
2025-09-07,Expense,140.00,RUB,Тинькофф,,Продукты,,4b47183a-3aa9-4a04-a60e-8d9e028af299
2025-09-09,Expense,800.00,RUB,Тинькофф,,Другое,,f82b923a-659c-4860-9805-87b4785f1d05
2025-09-09,Income,2000.00,RUB,Степа,,На расходы,,77f1e85f-7f7a-4ce8-ba10-01d52fea24e4
2025-09-09,Income,18.00,RUB,Тинькофф,,,,4918326e-55bb-4c78-a1c4-1d5039e5fc05
2025-09-09,Expense,1670.00,RUB,Тинькофф,,Топливо,,5a61d50d-c8dc-43ab-8c34-ff6148a15e19
2025-09-09,Expense,140.00,RUB,Тинькофф,,Продукты, ,a5afa1a1-07ff-49a7-83f5-da4a787956f9
2025-09-09,Expense,432.00,RUB,Степа,,Продукты,,f046884d-1ec3-4e5e-8114-468a409224ea
2025-09-09,Transfer,50.00,RUB,Тинькофф,Налик,,,adb2201b-7609-442e-b56a-1f4483717aac
2025-09-09,Transfer,2000.00,RUB,Степа,Тинькофф,,,b1cd2ca8-8b1f-4e27-a7e8-adbb4baa98fc
2025-09-11,Expense,130.00,RUB,Тинькофф,,Продукты,,919dc5c4-44ad-4a16-ab33-e8845a7fbcd4
2025-09-11,Expense,420.00,RUB,Тинькофф,,Продукты,,fd42f4f7-5a19-4792-9cbc-5c23bb2275a2
2025-09-11,Income,400.00,RUB,Тинькофф,,На расходы,,ff7aa27a-83b4-4623-9162-3aab4b353453
2025-09-11,Transfer,2000.00,RUB,Подушка,Тинькофф,,,20f9eb39-d96b-4ad9-87fa-ee65c27e3737
2025-09-12,Expense,168.00,RUB,Тинькофф,,Интернет магазин,,a6474e5e-13e1-4025-bb21-f67cc2e5ec7b
2025-09-13,Income,1078.00,RUB,Тинькофф,,На расходы,,2e9bc85b-898e-447a-ac78-39f2e244c9cb
2025-09-13,Expense,280.00,RUB,Тинькофф,,Связь и интернет,,e737130e-107a-47bd-a7f6-11c91f98be75
2025-09-14,Income,500.00,RUB,Тинькофф,,На расходы,,a1404028-ddab-4574-a305-9a51a24f41ea
2025-09-14,Expense,1960.00,RUB,Тинькофф,,Топливо,,e66ed48d-9b52-45bf-bfdd-05db09739a09
2025-09-16,Expense,10.00,RUB,Тинькофф,,Семья,,3b7f326d-2f34-4f39-96e1-791dd23f84b7
2025-09-16,Expense,150.00,RUB,Тинькофф,,Связь и интернет,,9b99755e-7226-4632-b6e1-8eab31c81319
2025-09-16,Transfer,120.00,RUB,Тинькофф,Налик,,,3ca2a902-6e6f-4c8d-b59d-6a8b7cc03425
2025-09-17,Income,657.00,RUB,Степа,,Зарплата,,1f32e550-1f7f-4db7-b12b-39be81ddeac7
2025-09-17,Income,21.00,RUB,Степа,,,,7bc9b3b7-b644-4f6b-82aa-40ffc8a51ddf
2025-09-17,Expense,320.00,RUB,Тинькофф,,Продукты,,c88d8057-5082-43ba-8b3b-d7c629e74a7a
2025-09-17,Expense,1570.00,RUB,Тинькофф,,Топливо,,974b89b1-2ea4-4bdb-9453-b6e064ce9278
2025-09-17,Expense,350.00,RUB,Тинькофф,,Продукты,,affdb7b7-f3a5-4420-b1d1-66b5c3cfb492
2025-09-17,Expense,100.00,RUB,Тинькофф,,Подписки,,3a312868-263d-4e01-a1cc-682468735832
2025-09-17,Transfer,1500.00,RUB,Подушка,Тинькофф,,,a01111fb-699b-453f-8b70-166d745c2476
2025-09-18,Expense,160.00,RUB,Тинькофф,,Продукты,,e0d3add4-8cc3-4a52-aadf-d574d8644062
2025-09-20,Income,2000.00,RUB,Тинькофф,,Кэшбэк,,8ffe23ca-c36b-41d6-870a-2ea8b83bee69
2025-09-20,Expense,420.00,RUB,Тинькофф,,Хозтовары,,250c3ce8-c733-46a6-9a8b-b2c5c71fcb39
2025-09-20,Expense,450.00,RUB,Тинькофф,,Продукты,,74db51eb-7953-4b4f-a070-f14c84c6e8b8
2025-09-20,Expense,70.00,RUB,Тинькофф,,Продукты,,0f01795d-9375-42c7-bb7a-76479718a2de
2025-09-20,Expense,914.00,RUB,Тинькофф,,Хозтовары,,33a718dc-8772-4078-a1be-b9149ee5939a
2025-09-20,Expense,220.00,RUB,Тинькофф,,Продукты,,2bea7df6-666a-4b45-b053-661cb9cade47
2025-09-20,Transfer,500.00,RUB,Степа,Тинькофф,,,837120ed-5851-4e97-b903-db5537b56f5c
2025-09-21,Expense,540.00,RUB,Тинькофф,,Продукты,,a080ebd8-e782-41aa-aedb-cd35cdc9fa1f
2025-09-21,Expense,30.00,RUB,Тинькофф,,Продукты,,ef28d6de-825f-4e7f-868d-2cf5740e1b64
2025-09-23,Expense,877.00,RUB,Степа,,Лекарства,,53f27490-1c07-4b22-a596-bd7ca6fe6694
2025-09-23,Expense,40.00,RUB,Тинькофф,,Продукты,,6ccb142f-f87e-4434-8d36-3be7b36e326f
2025-09-23,Income,500.00,RUB,Тинькофф,,Кэшбэк,,a5d726be-8ea0-4707-989c-9419533751f4
2025-09-23,Expense,370.00,RUB,Тинькофф,,Продукты,,ed9c1f69-ef54-4292-a800-82f625be9cdf
2025-09-23,Transfer,750.00,RUB,Накопительный сбер,Степа,,,06e4feb0-fbef-4db5-b567-6e58cbc2ff2b
2025-09-24,Expense,332.00,RUB,Тинькофф,,Связь и интернет,,40573b1b-8da0-49f7-950d-d6755e111853
2025-09-24,Expense,149.00,RUB,Тинькофф,,Подписки,,8c58d49c-03c7-42a6-bd90-b4ae285d4723
2025-09-25,Income,15108.00,RUB,Степа,,Пенсия,,f6b5c14b-84ca-4e62-95d4-4a6a301cf1c7
2025-09-25,Expense,17000.00,RUB,Степа,,Долги,,bcd5995e-893a-471e-b29d-270bbe1d42f6
2025-09-25,Expense,130.00,RUB,Тинькофф,,Продукты,,a046b667-bc3d-44ae-b9b7-9f69f34d10f5
2025-09-25,Expense,120.00,RUB,Тинькофф,,Продукты,,ea761bdd-187e-4964-aae3-1df18d1a2cef
2025-09-25,Expense,310.00,RUB,Тинькофф,,Кафе,,a4cfba9b-e9e3-4b9b-b379-cc25e7bdc9ae
2025-09-25,Transfer,2000.00,RUB,Накопительный сбер,Степа,,,742d2e21-e938-4eca-8dd0-fdb48e6ac4c2
2025-09-25,Transfer,1500.00,RUB,Подушка,Тинькофф,,,7f70f2d4-9af9-4418-972b-93d40f89fdbc
2025-09-26,Expense,400.00,RUB,Тинькофф,,Кафе,,e099ac35-76cd-4665-b5c8-40152eeed976
2025-09-26,Expense,100.00,RUB,Тинькофф,,Хозтовары,,bb21b862-a8a0-4698-a3ae-048ddabfbe5f
2025-09-26,Transfer,1000.00,RUB,Накопительный сбер,Тинькофф,,,4d1002d8-fa52-4470-bfac-7388dc06f226
2025-09-27,Expense,1580.00,RUB,Тинькофф,,Топливо,,2e4cc469-8bc3-436a-aa8f-eb5fd98c48c7
2025-09-28,Income,2000.00,RUB,Тинькофф,,На расходы,,4a2a9b38-2b18-4b04-b515-78b719709af1
2025-09-28,Expense,590.00,RUB,Степа,,Связь и интернет,,8c08d9be-1cca-4ddf-8c6a-1d1bdb16f059
2025-09-28,Income,2000.00,RUB,Тинькофф,,На расходы,,5adfc59c-8341-4421-bb55-91ae8e431536
2025-09-28,Expense,1470.00,RUB,Тинькофф,,Топливо,,95e55393-ed19-4079-b807-6fdf342c20ea
2025-09-28,Expense,150.00,RUB,Тинькофф,,Продукты,,081612ca-ff12-4120-91f4-48e810235ff4
2025-09-28,Expense,418.00,RUB,Тинькофф,,Хозтовары,,017a7dfd-06c1-46c1-9454-cea593d3599b
2025-09-28,Income,94.00,RUB,Тинькофф,,,,60b0a008-81ee-4f32-9407-790485dc42dc
2025-09-28,Transfer,600.00,RUB,Накопительный сбер,Степа,,,2980f696-be31-4207-89dc-a4999d5c5f9a
2025-09-29,Expense,190.00,RUB,Тинькофф,,Продукты,,0cd500a6-c612-49de-a739-6cf7ea9378b0
2025-09-30,Expense,210.00,RUB,Тинькофф,,Продукты,,c75e7783-a978-489e-9ca0-90e02e06c82d
2025-09-30,Expense,1700.00,RUB,Тинькофф,,Топливо,,7461aaec-f996-4484-ba1f-1ed196bb24a4
2025-09-30,Expense,99.00,RUB,Степа,,,,6ad9d069-3421-4ff2-8185-0d7d97b0c8a5
2025-09-30,Transfer,700.00,RUB,Накопительный сбер,Степа,,,849d2062-e43c-4751-a9d6-2b543adbe5e7
2025-09-30,Transfer,750.00,RUB,Степа,Тинькофф,,,912c3900-aa5e-4fa4-ac52-4b5621078b96
2025-10-01,Expense,280.00,RUB,Тинькофф,,Продукты,,0b6bf01e-bf78-4e59-96b2-34533aa531a8
2025-10-01,Expense,170.00,RUB,Тинькофф,,Продукты,,e7b16dc6-c068-4089-8910-0fa57b341784
2025-10-01,Expense,280.00,RUB,Тинькофф,,Продукты,,7d2aaab2-8ff6-4266-99db-549456337e8a
2025-10-01,Income,711.00,RUB,Тинькофф,,Продал,,183b6293-d513-4e81-8b04-09a2e1751945
2025-10-02,Expense,290.00,RUB,Тинькофф,,Продукты,,15c3290d-9dc5-4ec2-ba5f-a042603c2713
2025-10-02,Income,19833.00,RUB,Степа,,Стипендия,,a9000bae-b6de-4c51-b836-9472bbfad24a
2025-10-02,Income,9750.00,RUB,Степа,,Стипендия,,c144154a-b286-4de3-ba66-7ccf3cebe10e
2025-10-02,Expense,9613.00,RUB,Тинькофф,,Долги,,6af4e24a-ae3f-4f3d-8e06-27dbdef28741
2025-10-02,Expense,1600.00,RUB,Тинькофф,,Дом,,6f199ba2-cb39-437e-a051-28ea9d39799b
2025-10-02,Expense,320.00,RUB,Тинькофф,,Одолжил,,ede61c35-623e-46fa-9f1c-b660e36cc82d
2025-10-02,Income,100.00,RUB,Тинькофф,,Кэшбэк,,ed5b4ab8-a9a6-4cff-bebb-74cbaded1f9c
2025-10-02,Expense,855.00,RUB,Тинькофф,,Машина,,f1aab938-c1dd-4e7f-9dce-add23003ec0e
2025-10-02,Transfer,20000.00,RUB,Степа,Тинькофф,,,7b08bc94-cfd0-4947-99a7-588fd7f49469
2025-10-02,Transfer,9000.00,RUB,Степа,Накопительный сбер,,,c85bff29-7bdc-4515-b7ce-592d5342ee71
2025-10-02,Transfer,5000.00,RUB,Тинькофф,Подушка,,,34f401bf-4f10-4c36-8a26-99857433f952
2025-10-02,Transfer,1000.00,RUB,Накопительный сбер,Степа,,,0aa2c3cb-fb87-4b99-84e2-a032542b3d6b
2025-10-02,Transfer,1600.00,RUB,Степа,Тинькофф,,,55299d39-85f8-4ef7-90d1-fac11a8f0d38
2025-10-03,Income,3927.00,RUB,Степа,,Зарплата,,8002dbb4-55d4-4b24-ae66-bd925c2a742d
2025-10-03,Expense,250.00,RUB,Тинькофф,,Продукты,,e3f2ba78-9eee-4470-8740-c9a3c6dbd030
2025-10-04,Expense,500.00,RUB,Тинькофф,,Энергосы,,e2ef564e-a813-41d0-8ca1-bc3c820a948c
2025-10-04,Expense,250.00,RUB,Тинькофф,,Машина,,f18cea24-1dc3-4392-88e2-0bb0014ff336
2025-10-04,Expense,220.00,RUB,Тинькофф,,Хозтовары,,3f2a43e3-3775-4a29-a2ed-505ed2b5c477
2025-10-04,Expense,80.00,RUB,Тинькофф,,Продукты,,86f8cc23-c2cf-4cf3-abf8-98904b38f277
2025-10-04,Expense,2290.00,RUB,Тинькофф,,Подписки,,130b7c48-618e-4b87-88d5-b393981ea635
2025-10-04,Transfer,2000.00,RUB,Степа,Тинькофф,,,7aec5cec-5f72-4ce1-b058-47cd0096da99
2025-10-05,Income,600.00,RUB,Тинькофф,,Кэшбэк,,58f90530-1546-45b5-a150-215ec3a8ce42
2025-10-05,Transfer,500.00,RUB,Тинькофф,Налик,,,082e6779-22cd-4c24-9063-2f4abea72d4a
2025-10-06,Expense,120.00,RUB,Тинькофф,,Продукты,,e9629df4-8bec-42c8-835e-f2cc72ccd9a5
2025-10-07,Expense,270.00,RUB,Тинькофф,,Продукты,,1b316d07-52d2-4a48-b07a-2158bfe558bd
2025-10-07,Expense,55.00,RUB,Тинькофф,,Продукты,,926e3497-8011-43bd-a27c-542f545512fd
2025-10-08,Expense,155.00,RUB,Тинькофф,,Хозтовары,,f014c9b4-902b-4687-a985-b5d96a967251
2025-10-08,Expense,942.00,RUB,Тинькофф,,Продукты,,9fb7aa31-a692-4e17-a840-933b5e6f6b53
2025-10-08,Expense,388.00,RUB,Тинькофф,,Хозтовары,,324d181f-a443-4c3c-aee6-8734812ed4de
2025-10-08,Transfer,1700.00,RUB,Степа,Тинькофф,,,4f127282-4fda-4509-a187-3620e624dcd6
2025-10-09,Expense,700.00,RUB,Тинькофф,,Одолжил,,72e15469-cd07-4111-8473-d8d3c863fb95
2025-10-09,Expense,150.00,RUB,Тинькофф,,Продукты,,e9b703cd-98cc-482f-afff-def426e6fcb1
2025-10-09,Expense,180.00,RUB,Тинькофф,,Продукты,,50887a98-d775-4cbe-b420-233adf834069
2025-10-10,Expense,351.00,RUB,Тинькофф,,Комп,,141f5909-38bd-4e7d-9c72-7bbc533917fd
2025-10-10,Expense,50.00,RUB,Тинькофф,,Продукты,,48480f43-7c05-46cc-a56b-f3f60ed857bb
2025-10-10,Income,1500.00,RUB,Тинькофф,,На расходы,,8b876bc1-225d-4f36-ae5c-038da33ae737
2025-10-10,Expense,1430.00,RUB,Тинькофф,,Топливо,,2982c19a-f33b-496d-bd38-4a09f352820e
2025-10-11,Transfer,2000.00,RUB,Подушка,Тинькофф,,,15a604a2-8b5c-4ff2-8e8c-40eaad88bf37
2025-10-12,Expense,1430.00,RUB,Тинькофф,,Топливо,,7c240442-a544-4ec5-9478-cfac67a8b7ca
2025-10-14,Income,1500.00,RUB,Тинькофф,,Кэшбэк,,52d13b7f-83d1-4152-ac28-80caf339fda9
2025-10-14,Expense,30.00,RUB,Тинькофф,,Дом,,7467b963-17a9-472f-aef8-d020c15cb6a9
2025-10-15,Expense,158.00,RUB,Степа,,Подписки,,4f55bcab-cb70-4190-813f-8005dcb45214
2025-10-15,Expense,470.00,RUB,Тинькофф,,Продукты,,ca51dec3-152b-4b4f-a298-d812740b9f47
2025-10-15,Expense,170.00,RUB,Тинькофф,,Продукты,,fe361110-da58-4ec3-a719-dfa4343de24b
2025-10-15,Expense,50.00,RUB,Тинькофф,,Продукты,,68507d67-a4f9-4d42-896c-796f9092bdc3
2025-10-16,Expense,1598.00,RUB,Степа,,Топливо,,2501b4d2-436a-476b-a864-8e9c51ab80d4
2025-10-16,Expense,70.00,RUB,Тинькофф,,Продукты,,8374b5f5-5cf7-4b59-87dd-01514d563783
2025-10-16,Expense,150.00,RUB,Тинькофф,,Продукты,,754fd8dc-2dad-4d52-97a0-c97660acd816
2025-10-16,Transfer,1800.00,RUB,Подушка,Степа,,,17a705d8-4127-4b0e-afce-6066ce7f8c87
2025-10-17,Income,1133.00,RUB,Степа,,Зарплата,,96b5810f-e33f-4bda-8d09-201c61df355e
2025-10-17,Expense,400.00,RUB,Степа,,Кафе,,8d5060c9-bfe2-4454-8c45-81816ee1bac2
2025-10-17,Expense,3700.00,RUB,Степа,,Дом,,1e55adff-48ea-4249-8624-0ac4608e4361
2025-10-17,Transfer,3000.00,RUB,Накопительный сбер,Степа,,,a41ee3ce-c22b-4231-8884-7b743fe17d31
2025-10-18,Expense,60.00,RUB,Тинькофф,,Продукты,,c7550fc1-4b9f-4a75-995e-c9882f95dee4
2025-10-19,Expense,530.00,RUB,Тинькофф,,Продукты,,8704ab23-47d0-4022-b79e-c65553f6d6c6
